"binomial","sub_tsn","acc_tsn","syn_author","syn_name","syn_tsn","acc_name","acc_author","match","multiple_matches","pattern_match","uri","ids","class"
"Physalaemus cuvieri","207828","207828","(Reinhardt and Lütken, 1862)","Paludicola notata","1099117","Physalaemus cuvieri",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207828",NA,NA
"Physalaemus cuvieri","207828","207828","Ahl, 1927","Paludicola neglecta","1099118","Physalaemus cuvieri",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207828",NA,NA
"Physalaemus cuvieri","207828","207828","(Ahl, 1927)","Physalaemus neglecta","1099119","Physalaemus cuvieri",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207828",NA,NA
"Physalaemus cuvieri","207828","207828","(Ahl, 1927)","Physalaemus neglectus","1099120","Physalaemus cuvieri",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207828",NA,NA
"Physalaemus cuvieri","207828","207828","(Ahl, 1927)","Physalaemus neglectus neglectus","1106021","Physalaemus cuvieri",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207828",NA,NA
"Pleurodema diplolister","774708","774708","(Peters, 1870)","Pleurodema diplolistris","207982","Pleurodema diplolister",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=774708",NA,NA
"Pleurodema diplolister","774708","774708","Peters, 1870","Cystignathus diplolistris","1099049","Pleurodema diplolister",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=774708",NA,NA
"Pleurodema diplolister","774708","774708","(Peters, 1870)","Paludicola diplolistris","1099050","Pleurodema diplolister",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=774708",NA,NA
"Pleurodema diplolister","774708","774708","(Peters, 1870)","Pleurodema diplolistre","1099051","Pleurodema diplolister",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=774708",NA,NA
"Pseudacris regilla","207313","207313","Baird and Girard, 1852","Hyla regilla","173514","Pseudacris regilla",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207313",NA,NA
"Pseudacris regilla","207313","207313","Hallowell, 1852","Hyla scapularis","1098704","Pseudacris regilla",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207313",NA,NA
"Pseudacris regilla","207313","207313","(Baird and Girard, 1852)","Hyliola regilla","1098705","Pseudacris regilla",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207313",NA,NA
"Pseudacris regilla","207313","207313","(Jameson, Mackey and Richmond, 1966)","Pseudacris pacifica","1098706","Pseudacris regilla",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207313",NA,NA
"Pseudacris regilla","207313","207313","Hallowell, 1852","Hyla regilla scapularis","1105842","Pseudacris regilla",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207313",NA,NA
"Pseudacris regilla","207313","207313","Baird and Girard, 1852","Hyla regilla regilla","1105843","Pseudacris regilla",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207313",NA,NA
"Pseudacris regilla","207313","207313","Jameson, Mackey and Richmond, 1966","Hyla regilla pacifica","1105844","Pseudacris regilla",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207313",NA,NA
"Pseudacris regilla","207313","207313","Jameson, Mackey and Richmond, 1966","Hyla regilla cascadae","1105845","Pseudacris regilla",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207313",NA,NA
"Rhinella icterica","773717","773717","Spix, 1824","Bufo ictericus","207168","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","Berg, 1896","Bufo missionum","207179","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","Wied-Neuwied, 1821","Bufo bimaculatus","776008","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","Wied-Neuwied, 1821","Bufo fuliginosus","776009","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","(Spix, 1824)","Docidophryne icterica","776010","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","(Spix, 1824)","Chaunus ictericus","776011","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","Latreille in Sonnini de Manoncourt and Latreille, 1801","Bufo agua","776022","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","Spix, 1824","Bufo marinus ictericus","776721","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","Cochran, 1950","Bufo ictericus mertensi","776722","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","Spix, 1824","Bufo ictericus ictericus","776723","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","(Latreille in Sonnini de Manoncourt and Latreille, 1801)","Docidophryne agua","1096061","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Rhinella icterica","773717","773717","(Latreille in Sonnini de Manoncourt and Latreille, 1801)","Phrynoidis agua","1096062","Rhinella icterica",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773717",NA,NA
"Hyla versicolor","173503","1095495","LeConte, 1825","Hyla versicolor","173503","Dryophytes versicolor","(LeConte, 1825)","found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173503",NA,NA
"Hyla versicolor","173503","1095495","LeConte, 1825","Hyla versicolor versicolor","207277","Dryophytes versicolor","(LeConte, 1825)","found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173503",NA,NA
"Hyla versicolor","173503","1095495","Cope, 1889","Hyla versicolor phaeocrypta","776783","Dryophytes versicolor","(LeConte, 1825)","found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173503",NA,NA
"Hyla versicolor","173503","1095495","(LeConte, 1825)","Dendrohyas versicolor","1095496","Dryophytes versicolor","(LeConte, 1825)","found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173503",NA,NA
"Hyla versicolor","173503","1095495","Baird, 1854","Hyla richardii","1095497","Dryophytes versicolor","(LeConte, 1825)","found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173503",NA,NA
"Hyla versicolor","173503","1095495","Cope, 1889","Hyla phaeocrypta phaeocrypta","1105389","Dryophytes versicolor","(LeConte, 1825)","found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173503",NA,NA
"Lithobates virgatipes","775123","775123","Cope, 1891","Rana virgatipes","173437","Lithobates virgatipes",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775123",NA,NA
"Rhinella granulosa","773714","773714","Spix, 1824","Bufo granulosus","207161","Rhinella granulosa",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773714",NA,NA
"Rhinella granulosa","773714","773714","Spix, 1824","Bufo globulosus","776007","Rhinella granulosa",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773714",NA,NA
"Rhinella granulosa","773714","773714","Wagler, 1828","Chaunus marmoratus","1096185","Rhinella granulosa",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773714",NA,NA
"Rhinella granulosa","773714","773714","(Spix, 1824)","Chaunus globulosus","1096186","Rhinella granulosa",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773714",NA,NA
"Rhinella granulosa","773714","773714","Wiegmann, 1833","Bufo nasutulus","1096187","Rhinella granulosa",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773714",NA,NA
"Rhinella granulosa","773714","773714","(Spix, 1824)","Phrynoidis granulosus","1096188","Rhinella granulosa",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773714",NA,NA
"Rhinella granulosa","773714","773714","(Spix, 1824)","Chaunus granulosus","1096189","Rhinella granulosa",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773714",NA,NA
"Rhinella granulosa","773714","773714","(Spix, 1824)","Rhinella granulosus","1096190","Rhinella granulosa",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773714",NA,NA
"Rhinella granulosa","773714","773714","Spix, 1824","Bufo granulosus granulosus","1105500","Rhinella granulosa",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773714",NA,NA
"Acris crepitans","173520","173520","Baird, 1854","Acris crepitans crepitans","173521","Acris crepitans",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173520",NA,NA
"Acris crepitans","173520","173520","Baird, 1854","Acris gryllus crepitans","1105334","Acris crepitans",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173520",NA,NA
"Anaxyrus terrestris","773531","773531","(Bonnaterre, 1789)","Bufo terrestris","173475","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","Bonnaterre, 1789","Rana terrestris","207122","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","Lacépède, 1788","Buffo clamosus","775965","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","Shaw, 1802","Rana lentiginosa","775966","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","Holbrook, 1838","Bufo erythronotus","775967","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","Cope, 1889","Bufo lentiginosus pachycephalus","776694","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","(Shaw, 1802)","Bufo lentiginosus lentiginosus","776695","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","Schneider, 1799","Bufo clamosus","1103865","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","(Shaw, 1802)","Bufo lentiginosus","1103866","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","(Shaw, 1802)","Telmatobius lentiginosus","1103867","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","(Shaw, 1802)","Chilophryne lentiginosa","1103868","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Anaxyrus terrestris","773531","773531","(Shaw, 1802)","Incilius lentiginosus","1103869","Anaxyrus terrestris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773531",NA,NA
"Desmognathus quadramaculatus","173642","173642","Holbrook, 1840","Salamandra quadra-maculata","208263","Desmognathus quadramaculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173642",NA,NA
"Desmognathus quadramaculatus","173642","173642","Bishop, 1941","Desmognathus quadramaculatus amphileucus","208264","Desmognathus quadramaculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173642",NA,NA
"Desmognathus quadramaculatus","173642","173642","Holbrook, 1840","Salamandra quadramaculata","776583","Desmognathus quadramaculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173642",NA,NA
"Desmognathus quadramaculatus","173642","173642","(Holbrook, 1840)","Desmognathus quadramaculatus quadramaculatus","776876","Desmognathus quadramaculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173642",NA,NA
"Desmognathus quadramaculatus","173642","173642","Holbrook, 1840","Salamandra maculoquadrata","1099679","Desmognathus quadramaculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173642",NA,NA
"Notophthalmus viridescens","173615","173615","(Rafinesque, 1820)","Notophthalmus viridescens viridescens","173616","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","Rafinesque, 1820","Triturus viridescens","208211","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","(Rafinesque, 1820)","Diemictylus viridescens","208212","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","(Rafinesque, 1820)","Diemictylus viridescens viridescens","208213","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","(Harlan, 1829)","Notophthalmus viridescens dorsalis","208214","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","Harlan, 1829","Salamandra dorsalis","208215","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","(Wolterstorff, 1914)","Notophthalmus viridescens louisianensis","208216","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","(Schwartz and Duellman, 1952)","Notophthalmus viridescens piaropicola","208217","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","Wolterstorff, 1914","Diemyctylus viridescens louisianensis","776887","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","Schwartz and Duellman, 1952","Diemictylus viridescens piaropicola","776888","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","Houttuyn, 1782","Salamandra americana","1099934","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","Rafinesque, 1820","Triturus miniatus","1099935","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","Harlan, 1825","Salamandra symmetrica","1099936","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","Wood, 1825","Salamandra punctatissima","1099937","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","Gray, 1831","Salamandra greeni","1099938","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
"Notophthalmus viridescens","173615","173615","Storer, 1840","Salamandra millepunctata","1099939","Notophthalmus viridescens",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173615",NA,NA
